date,temp_mean_today,temp_max_today,temp_min_today,humidity_mean_today,precipitation_sum_today,rain_sum_today,weather_code,wind_speed_max_today,wind_gusts_max_today,temp_mean_3d,humidity_mean_3d,precipitation_sum_3d,rain_sum_3d,temp_mean_7d,humidity_mean_7d,precipitation_sum_7d,rain_sum_7d,rain_days_7d,month,season
2023-08-12,27.642,31.3,25.2,85.375,11.7,11.7,3,18.0,38.9,27.982,83.5,15.1,15.1,28.024,82.768,29.9,29.9,7.0,8,Mùa mưa
2023-08-13,27.475,30.6,25.3,86.083,5.4,5.4,1,17.0,32.8,27.747,84.778,19.2,19.2,27.948,83.405,26.6,26.6,7.0,8,Mùa mưa
2023-08-14,27.475,31.8,25.1,85.667,4.8,4.8,0,18.0,34.6,27.531,85.708,21.9,21.9,27.843,83.958,29.2,29.2,7.0,8,Mùa mưa
2023-08-15,27.529,31.5,24.4,83.75,8.9,8.9,3,18.3,33.1,27.493,85.167,19.1,19.1,27.8,84.018,35.8,35.8,7.0,8,Mùa mưa
2023-08-16,27.358,31.8,24.6,85.083,10.4,10.4,3,18.1,36.0,27.454,84.833,24.1,24.1,27.683,84.44,44.6,44.6,7.0,8,Mùa mưa
2023-08-17,27.504,31.0,25.0,85.625,6.0,6.0,51,23.3,40.0,27.464,84.819,25.3,25.3,27.587,84.923,49.3,49.3,7.0,8,Mùa mưa
2023-08-18,26.925,31.2,24.4,87.875,8.3,8.3,51,18.6,32.0,27.263,86.194,24.7,24.7,27.415,85.637,55.5,55.5,7.0,8,Mùa mưa
2023-08-19,26.45,31.4,25.0,89.625,27.8,27.8,51,16.3,34.6,26.96,87.708,42.1,42.1,27.245,86.244,71.6,71.6,7.0,8,Mùa mưa
2023-08-20,26.492,30.3,25.1,88.042,21.3,21.3,51,18.9,33.8,26.622,88.514,57.4,57.4,27.105,86.524,87.5,87.5,7.0,8,Mùa mưa
2023-08-21,27.167,31.7,24.5,85.917,8.8,8.8,3,17.8,36.4,26.703,87.861,57.9,57.9,27.061,86.56,91.5,91.5,7.0,8,Mùa mưa
2023-08-22,27.342,31.8,24.4,85.5,4.5,4.5,1,21.2,36.4,27.0,86.486,34.6,34.6,27.034,86.81,87.1,87.1,7.0,8,Mùa mưa
2023-08-23,28.192,32.4,24.8,79.792,0.9,0.9,1,16.6,29.2,27.567,83.736,14.2,14.2,27.153,86.054,77.6,77.6,7.0,8,Mùa mưa
2023-08-24,28.142,32.4,24.5,78.75,0.8,0.8,1,15.9,28.1,27.892,81.347,6.2,6.2,27.244,85.071,72.4,72.4,7.0,8,Mùa mưa
2023-08-25,28.367,32.8,24.8,80.792,1.4,1.4,3,11.2,22.0,28.233,79.778,3.1,3.1,27.45,84.06,65.5,65.5,7.0,8,Mùa mưa
2023-08-26,27.75,32.0,25.6,85.125,32.0,32.0,51,14.2,26.6,28.086,81.556,34.2,34.2,27.636,83.417,69.7,69.7,7.0,8,Mùa mưa
2023-08-27,26.963,31.8,24.9,87.417,38.3,38.3,51,18.2,34.6,27.693,84.444,71.7,71.7,27.703,83.327,86.7,86.7,7.0,8,Mùa mưa
2023-08-28,27.112,31.9,25.1,87.833,21.5,21.5,51,19.6,31.7,27.275,86.792,91.8,91.8,27.695,83.601,99.4,99.4,7.0,8,Mùa mưa
2023-08-29,27.05,31.7,24.9,86.583,22.3,22.3,3,19.8,36.0,27.042,87.278,82.1,82.1,27.654,83.756,117.2,117.2,7.0,8,Mùa mưa
2023-08-30,26.971,31.0,24.2,87.792,8.8,8.8,51,20.2,37.8,27.044,87.403,52.6,52.6,27.479,84.899,125.1,125.1,7.0,8,Mùa mưa
2023-08-31,26.862,30.1,25.1,89.0,19.9,19.9,51,24.1,44.3,26.961,87.792,51.0,51.0,27.296,86.363,144.2,144.2,7.0,8,Mùa mưa
2023-09-01,26.479,30.4,24.9,89.583,20.5,20.5,51,19.2,38.2,26.771,88.792,49.2,49.2,27.027,87.619,163.3,163.3,7.0,9,Mùa mưa
2023-09-02,26.646,29.1,25.0,88.125,11.4,11.4,51,23.9,42.5,26.663,88.903,51.8,51.8,26.869,88.048,142.7,142.7,7.0,9,Mùa mưa
2023-09-03,27.033,30.5,25.0,87.083,13.5,13.5,3,20.5,36.7,26.719,88.264,45.4,45.4,26.879,88.0,117.9,117.9,7.0,9,Mùa mưa
2023-09-04,26.762,30.0,24.7,87.917,12.7,12.7,3,25.3,43.2,26.814,87.708,37.6,37.6,26.829,88.012,109.1,109.1,7.0,9,Mùa mưa
2023-09-05,26.762,30.5,24.5,88.417,21.6,21.6,51,20.5,43.6,26.853,87.806,47.8,47.8,26.788,88.274,108.4,108.4,7.0,9,Mùa mưa
2023-09-06,27.033,30.2,24.6,87.083,5.8,5.8,3,12.0,23.8,26.853,87.806,40.1,40.1,26.797,88.173,105.4,105.4,7.0,9,Mùa mưa
2023-09-07,27.162,31.3,24.5,88.75,11.9,11.9,3,14.2,30.6,26.986,88.083,39.3,39.3,26.84,88.137,97.4,97.4,7.0,9,Mùa mưa
2023-09-08,27.017,31.8,24.2,88.083,5.7,5.7,3,16.9,30.6,27.071,87.972,23.4,23.4,26.917,87.923,82.6,82.6,7.0,9,Mùa mưa
2023-09-09,26.671,31.0,24.4,88.125,10.8,10.8,51,14.2,38.9,26.95,88.319,28.4,28.4,26.92,87.923,82.0,82.0,7.0,9,Mùa mưa
2023-09-10,26.454,30.5,24.5,88.625,14.5,14.5,51,19.9,34.9,26.714,88.278,31.0,31.0,26.838,88.143,83.0,83.0,7.0,9,Mùa mưa
2023-09-11,27.367,31.4,24.2,83.583,4.8,4.8,3,18.4,36.4,26.831,86.778,30.1,30.1,26.924,87.524,75.1,75.1,7.0,9,Mùa mưa
2023-09-12,26.704,30.6,23.9,85.75,5.8,5.8,3,19.0,34.9,26.842,85.986,25.1,25.1,26.915,87.143,59.3,59.3,7.0,9,Mùa mưa
2023-09-13,26.917,31.4,24.8,86.25,9.7,9.7,3,21.0,37.4,26.996,85.194,20.3,20.3,26.899,87.024,63.2,63.2,7.0,9,Mùa mưa
2023-09-14,26.504,31.0,24.8,88.708,15.1,15.1,51,13.8,37.1,26.708,86.903,30.6,30.6,26.805,87.018,66.4,66.4,7.0,9,Mùa mưa
2023-09-15,26.354,29.5,24.8,86.833,18.3,18.3,51,21.7,41.8,26.592,87.264,43.1,43.1,26.71,86.839,79.0,79.0,7.0,9,Mùa mưa
2023-09-16,26.388,30.3,24.1,88.0,8.0,8.0,3,16.8,31.3,26.415,87.847,41.4,41.4,26.67,86.821,76.2,76.2,7.0,9,Mùa mưa
2023-09-17,26.696,31.5,24.0,87.583,23.2,23.2,3,13.6,23.8,26.479,87.472,49.5,49.5,26.704,86.673,84.9,84.9,7.0,9,Mùa mưa
2023-09-18,27.075,31.6,23.9,85.917,8.5,8.5,3,9.1,19.8,26.719,87.167,39.7,39.7,26.662,87.006,88.6,88.6,7.0,9,Mùa mưa
2023-09-19,27.2,32.0,24.5,86.875,14.4,14.4,3,12.0,25.9,26.99,86.792,46.1,46.1,26.733,87.167,97.2,97.2,7.0,9,Mùa mưa
2023-09-20,27.283,31.7,24.5,85.792,18.0,18.0,3,10.9,30.2,27.186,86.194,40.9,40.9,26.786,87.101,105.5,105.5,7.0,9,Mùa mưa
2023-09-21,26.342,30.1,23.9,88.583,34.3,34.3,3,16.3,30.2,26.942,87.083,66.7,66.7,26.762,87.083,124.7,124.7,7.0,9,Mùa mưa
2023-09-22,26.929,31.0,23.9,86.792,24.0,24.0,51,11.2,25.2,26.851,87.056,76.3,76.3,26.845,87.077,130.4,130.4,7.0,9,Mùa mưa
2023-09-23,26.229,30.3,23.9,88.792,4.4,4.4,3,19.3,33.8,26.5,88.056,62.7,62.7,26.822,87.19,126.8,126.8,7.0,9,Mùa mưa
2023-09-24,26.55,30.5,24.5,88.75,24.4,24.4,51,13.7,28.8,26.569,88.111,52.8,52.8,26.801,87.357,128.0,128.0,7.0,9,Mùa mưa
2023-09-25,26.383,30.3,24.3,88.167,8.5,8.5,51,19.5,35.6,26.388,88.569,37.3,37.3,26.702,87.679,128.0,128.0,7.0,9,Mùa mưa
2023-09-26,26.004,28.6,24.6,89.542,21.2,21.2,3,22.4,38.5,26.312,88.819,54.1,54.1,26.532,88.06,134.8,134.8,7.0,9,Mùa mưa
2023-09-27,26.146,30.0,24.2,89.375,23.2,23.2,3,16.6,32.0,26.178,89.028,52.9,52.9,26.369,88.571,140.0,140.0,7.0,9,Mùa mưa
2023-09-28,26.483,30.9,23.7,89.875,10.0,10.0,3,13.3,35.3,26.211,89.597,54.4,54.4,26.389,88.756,115.7,115.7,7.0,9,Mùa mưa
2023-09-29,27.442,31.8,24.1,85.75,28.8,28.8,3,15.2,29.9,26.69,88.333,62.0,62.0,26.463,88.607,120.5,120.5,7.0,9,Mùa mưa
2023-09-30,26.479,30.5,24.0,85.208,14.0,14.0,3,23.2,38.2,26.801,86.944,52.8,52.8,26.498,88.095,130.1,130.1,7.0,9,Mùa mưa
2023-10-01,26.579,31.5,23.7,88.333,32.6,32.6,51,16.6,32.8,26.833,86.431,75.4,75.4,26.502,88.036,138.3,138.3,7.0,10,Mùa mưa
2023-10-02,25.808,28.6,23.9,90.583,34.1,34.1,51,15.6,30.6,26.289,88.042,80.7,80.7,26.42,88.381,163.9,163.9,7.0,10,Mùa mưa
2023-10-03,26.362,30.9,23.6,87.292,10.9,10.9,51,16.5,26.3,26.25,88.736,77.6,77.6,26.471,88.06,153.6,153.6,7.0,10,Mùa mưa
2023-10-04,27.192,31.1,24.1,86.333,2.3,2.3,51,17.1,29.2,26.454,88.069,47.3,47.3,26.621,87.625,132.7,132.7,7.0,10,Mùa mưa
2023-10-05,26.888,31.5,24.4,87.958,8.0,8.0,3,14.1,28.1,26.814,87.194,21.2,21.2,26.679,87.351,130.7,130.7,7.0,10,Mùa mưa
2023-10-06,27.371,31.9,24.8,86.667,9.8,9.8,3,12.2,26.6,27.15,86.986,20.1,20.1,26.668,87.482,111.7,111.7,7.0,10,Mùa mưa
2023-10-07,27.037,31.6,25.0,88.125,14.1,14.1,3,15.6,30.6,27.099,87.583,31.9,31.9,26.748,87.899,111.8,111.8,7.0,10,Mùa mưa
2023-10-08,27.417,32.5,25.0,85.5,16.1,16.1,3,15.0,35.6,27.275,86.764,40.0,40.0,26.868,87.494,95.3,95.3,7.0,10,Mùa mưa
2023-10-09,27.621,31.8,24.2,81.708,0.7,0.7,3,16.5,31.3,27.358,85.111,30.9,30.9,27.127,86.226,61.9,61.9,7.0,10,Mùa mưa
2023-10-10,27.65,31.0,24.7,85.708,4.3,4.3,3,10.3,19.4,27.562,84.306,21.1,21.1,27.311,86.0,55.3,55.3,7.0,10,Mùa mưa
2023-10-11,27.238,31.2,24.8,89.083,11.3,11.3,51,16.6,33.8,27.503,85.5,16.3,16.3,27.317,86.393,64.3,64.3,7.0,10,Mùa mưa
2023-10-12,26.904,31.8,23.6,88.0,18.6,18.6,1,10.8,28.8,27.264,87.597,34.2,34.2,27.32,86.399,74.9,74.9,7.0,10,Mùa mưa
2023-10-13,26.475,31.0,23.5,87.583,7.5,7.5,3,17.2,29.5,26.872,88.222,37.4,37.4,27.192,86.53,72.6,72.6,7.0,10,Mùa mưa
2023-10-14,26.833,30.7,24.3,87.958,7.5,7.5,51,12.2,22.0,26.738,87.847,33.6,33.6,27.162,86.506,66.0,66.0,7.0,10,Mùa mưa
2023-10-15,26.296,29.9,23.8,88.75,18.1,18.1,51,8.3,19.1,26.535,88.097,33.1,33.1,27.002,86.97,68.0,68.0,7.0,10,Mùa mưa
2023-10-16,25.933,30.1,24.0,88.667,31.3,31.3,51,18.1,31.3,26.354,88.458,56.9,56.9,26.761,87.964,98.6,98.6,7.0,10,Mùa mưa
2023-10-17,26.271,30.9,23.7,88.792,17.8,17.8,3,11.3,25.6,26.167,88.736,67.2,67.2,26.564,88.405,112.1,112.1,7.0,10,Mùa mưa
2023-10-18,26.571,31.0,24.0,88.792,14.8,14.8,3,12.7,26.6,26.258,88.75,63.9,63.9,26.469,88.363,115.6,115.6,7.0,10,Mùa mưa
2023-10-19,27.225,31.8,24.3,87.708,14.3,14.3,51,11.0,19.1,26.689,88.431,46.9,46.9,26.515,88.321,111.3,111.3,7.0,10,Mùa mưa
2023-10-20,27.683,32.0,24.7,84.958,9.1,9.1,3,12.0,24.8,27.16,87.153,38.2,38.2,26.688,87.946,112.9,112.9,7.0,10,Mùa mưa
2023-10-21,26.633,30.9,24.5,87.667,9.7,9.7,0,16.1,31.0,27.181,86.778,33.1,33.1,26.659,87.905,115.1,115.1,7.0,10,Mùa mưa
2023-10-22,26.783,31.9,24.0,85.5,19.0,19.0,3,18.0,33.5,27.033,86.042,37.8,37.8,26.729,87.44,116.0,116.0,7.0,10,Mùa mưa
2023-10-23,25.867,30.0,23.9,89.125,16.4,16.4,3,13.8,28.1,26.428,87.431,45.1,45.1,26.719,87.506,101.1,101.1,7.0,10,Mùa mưa
2023-10-24,27.112,31.7,22.9,83.667,4.5,4.5,3,12.3,22.0,26.587,86.097,39.9,39.9,26.839,86.774,87.8,87.8,7.0,10,Mùa mưa
2023-10-25,26.521,30.5,24.1,88.583,18.2,18.2,1,14.6,28.1,26.5,87.125,39.1,39.1,26.832,86.744,91.2,91.2,7.0,10,Mùa mưa
2023-10-26,26.988,31.2,24.2,86.583,7.8,7.8,0,10.6,28.1,26.874,86.278,30.5,30.5,26.798,86.583,84.7,84.7,7.0,10,Mùa mưa
2023-10-27,27.467,31.2,24.6,85.542,9.2,9.2,51,9.7,17.6,26.992,86.903,35.2,35.2,26.767,86.667,84.8,84.8,7.0,10,Mùa mưa
2023-10-28,27.1,31.3,24.0,86.958,1.1,1.1,3,14.8,25.9,27.185,86.361,18.1,18.1,26.834,86.565,76.2,76.2,7.0,10,Mùa mưa
2023-10-29,26.479,30.6,24.5,90.083,17.7,17.7,3,14.0,27.7,27.015,87.528,28.0,28.0,26.79,87.22,74.9,74.9,7.0,10,Mùa mưa
2023-10-30,26.783,31.1,24.0,88.125,6.3,6.3,3,14.0,32.4,26.787,88.389,25.1,25.1,26.921,87.077,64.8,64.8,7.0,10,Mùa mưa
2023-10-31,26.65,32.0,24.1,88.75,10.1,10.1,3,20.5,38.9,26.638,88.986,34.1,34.1,26.855,87.804,70.4,70.4,7.0,10,Mùa mưa
2023-11-01,26.754,31.8,24.1,87.792,3.7,3.7,3,12.6,33.8,26.729,88.222,20.1,20.1,26.889,87.69,55.9,55.9,7.0,11,Mùa mưa
2023-11-02,26.925,31.8,23.8,86.292,5.9,5.9,3,12.8,27.4,26.776,87.611,19.7,19.7,26.88,87.649,54.0,54.0,7.0,11,Mùa mưa
2023-11-03,26.754,30.9,24.2,87.167,11.3,11.3,3,13.4,26.3,26.811,87.083,20.9,20.9,26.778,87.881,56.1,56.1,7.0,11,Mùa mưa
2023-11-04,27.558,31.6,24.1,84.875,0.2,0.2,3,10.2,24.1,27.079,86.111,17.4,17.4,26.843,87.583,55.2,55.2,7.0,11,Mùa mưa
2023-11-05,27.496,31.9,25.3,86.042,5.2,5.2,3,14.7,27.0,27.269,86.028,16.7,16.7,26.989,87.006,42.7,42.7,7.0,11,Mùa mưa
2023-11-06,27.713,32.1,24.1,84.042,0.2,0.2,3,15.5,27.7,27.589,84.986,5.6,5.6,27.121,86.423,36.6,36.6,7.0,11,Mùa mưa
2023-11-07,26.967,30.4,25.0,86.125,10.2,10.2,3,14.7,31.7,27.392,85.403,15.6,15.6,27.167,86.048,36.7,36.7,7.0,11,Mùa mưa
2023-11-08,27.367,31.6,24.0,84.667,1.2,1.2,3,15.2,25.6,27.349,84.944,11.6,11.6,27.254,85.601,34.2,34.2,7.0,11,Mùa mưa
2023-11-09,27.525,31.9,24.6,84.583,14.8,14.8,3,12.6,29.2,27.286,85.125,26.2,26.2,27.34,85.357,43.1,43.1,7.0,11,Mùa mưa
2023-11-10,26.404,29.5,23.9,88.667,2.2,2.2,3,11.4,22.7,27.099,85.972,18.2,18.2,27.29,85.571,34.0,34.0,7.0,11,Mùa mưa
2023-11-11,27.463,32.0,24.0,83.5,1.3,1.3,0,15.8,31.7,27.131,85.583,18.3,18.3,27.276,85.375,35.1,35.1,7.0,11,Mùa mưa
2023-11-12,27.221,31.5,23.8,85.708,5.1,5.1,2,8.9,37.1,27.029,85.958,8.6,8.6,27.237,85.327,35.0,35.0,7.0,11,Mùa mưa
2023-11-13,27.662,32.5,23.6,84.083,1.1,1.1,3,13.5,32.0,27.449,84.431,7.5,7.5,27.23,85.333,35.9,35.9,7.0,11,Mùa mưa
2023-11-14,26.958,32.0,24.3,86.958,2.3,2.3,3,12.8,32.8,27.281,85.583,8.5,8.5,27.229,85.452,28.0,28.0,7.0,11,Mùa mưa
2023-11-15,26.592,30.4,24.2,88.167,25.2,25.2,3,12.3,32.4,27.071,86.403,28.6,28.6,27.118,85.952,52.0,52.0,7.0,11,Mùa mưa
2023-11-16,26.854,30.1,24.0,87.25,0.4,0.4,3,14.0,30.2,26.801,87.458,27.9,27.9,27.022,86.333,37.6,37.6,7.0,11,Mùa mưa
2023-11-17,26.696,31.4,23.7,84.583,6.1,6.1,3,14.9,27.7,26.714,86.667,31.7,31.7,27.064,85.75,41.5,41.5,7.0,11,Mùa mưa
2023-11-18,26.15,30.8,22.5,72.167,0.0,0.0,3,15.7,27.4,26.567,81.333,6.5,6.5,26.876,84.131,40.2,40.2,6.0,11,Mùa mưa
2023-11-19,25.625,30.0,21.1,75.667,0.0,0.0,3,12.0,20.5,26.157,77.472,6.1,6.1,26.648,82.696,35.1,35.1,5.0,11,Mùa mưa
2023-11-20,26.408,30.5,22.4,77.167,0.0,0.0,3,10.5,21.6,26.061,75.0,0.0,0.0,26.469,81.708,34.0,34.0,4.0,11,Mùa mưa
2023-11-21,26.796,30.9,22.9,78.958,0.3,0.3,3,11.4,19.8,26.276,77.264,0.3,0.3,26.446,80.565,32.0,32.0,4.0,11,Mùa mưa
2023-11-22,26.779,31.0,22.7,82.083,0.0,0.0,3,11.6,17.3,26.661,79.403,0.3,0.3,26.473,79.696,6.8,6.8,3.0,11,Mùa mưa
2023-11-23,26.7,29.6,24.5,85.542,0.3,0.3,3,9.0,14.0,26.758,82.194,0.6,0.6,26.451,79.452,6.7,6.7,3.0,11,Mùa mưa
2023-11-24,25.575,28.1,23.9,86.542,0.5,0.5,3,10.4,16.6,26.351,84.722,0.8,0.8,26.29,79.732,1.1,1.1,3.0,11,Mùa mưa
2023-11-25,26.079,31.0,22.2,79.333,10.4,10.4,3,10.1,24.5,26.118,83.806,11.2,11.2,26.28,80.756,11.5,11.5,4.0,11,Mùa mưa
2023-11-26,26.588,31.0,23.6,86.25,0.5,0.5,3,10.6,27.4,26.081,84.042,11.4,11.4,26.418,82.268,12.0,12.0,5.0,11,Mùa mưa
2023-11-27,27.058,31.1,23.6,78.667,0.0,0.0,3,12.7,18.4,26.575,81.417,10.9,10.9,26.511,82.482,12.0,12.0,5.0,11,Mùa mưa
2023-11-28,26.471,31.4,21.5,72.25,0.1,0.1,3,13.1,25.2,26.706,79.056,0.6,0.6,26.464,81.524,11.8,11.8,5.0,11,Mùa mưa
2023-11-29,26.996,32.5,23.4,79.0,6.8,6.8,3,13.2,29.5,26.842,76.639,6.9,6.9,26.495,81.083,18.6,18.6,6.0,11,Mùa mưa
2023-11-30,26.875,31.6,23.3,85.875,9.4,9.4,3,14.8,28.4,26.781,79.042,16.3,16.3,26.52,81.131,27.7,27.7,6.0,11,Mùa mưa
2023-12-01,27.933,32.0,24.6,80.458,0.3,0.3,3,11.7,22.3,27.268,81.778,16.5,16.5,26.857,80.262,27.5,27.5,6.0,12,Mùa khô
2023-12-02,26.496,29.1,23.3,82.625,2.7,2.7,3,7.6,16.2,27.101,82.986,12.4,12.4,26.917,80.732,19.8,19.8,6.0,12,Mùa khô
2023-12-03,26.854,30.4,24.4,84.167,5.9,5.9,3,7.6,19.8,27.094,82.417,8.9,8.9,26.955,80.435,25.2,25.2,6.0,12,Mùa khô
2023-12-04,27.1,32.0,23.5,84.333,0.0,0.0,3,15.5,26.6,26.817,83.708,8.6,8.6,26.961,81.244,25.2,25.2,6.0,12,Mùa khô
2023-12-05,27.537,32.0,23.6,81.375,1.1,1.1,3,11.2,17.6,27.164,83.292,7.0,7.0,27.113,82.548,26.2,26.2,6.0,12,Mùa khô
2023-12-06,27.421,31.3,24.0,82.917,0.9,0.9,3,12.6,20.5,27.353,82.875,2.0,2.0,27.174,83.107,20.3,20.3,6.0,12,Mùa khô
2023-12-07,27.367,31.8,24.0,81.042,0.3,0.3,3,11.6,17.6,27.442,81.778,2.3,2.3,27.244,82.417,11.2,11.2,6.0,12,Mùa khô
2023-12-08,27.062,31.0,23.7,80.958,0.0,0.0,3,13.7,21.6,27.283,81.639,1.2,1.2,27.12,82.488,10.9,10.9,5.0,12,Mùa khô
2023-12-09,27.504,32.0,23.9,78.958,0.2,0.2,3,14.7,23.4,27.311,80.319,0.5,0.5,27.264,81.964,8.4,8.4,5.0,12,Mùa khô
2023-12-10,27.883,32.7,24.0,73.458,0.3,0.3,0,14.9,23.0,27.483,77.792,0.5,0.5,27.411,80.435,2.8,2.8,5.0,12,Mùa khô
2023-12-11,28.0,33.9,23.0,71.375,0.0,0.0,3,15.5,27.7,27.796,74.597,0.5,0.5,27.539,78.583,2.8,2.8,5.0,12,Mùa khô
2023-12-12,28.508,34.3,23.4,66.708,0.0,0.0,3,14.5,28.4,28.131,70.514,0.3,0.3,27.678,76.488,1.7,1.7,4.0,12,Mùa khô
2023-12-13,28.512,33.5,23.0,68.708,0.3,0.3,3,12.8,27.0,28.34,68.931,0.3,0.3,27.834,74.458,1.1,1.1,4.0,12,Mùa khô
2023-12-14,29.483,35.3,24.7,65.208,0.0,0.0,3,16.7,34.6,28.835,66.875,0.3,0.3,28.136,72.196,0.8,0.8,3.0,12,Mùa khô
2023-12-15,28.871,34.5,24.2,65.167,0.0,0.0,3,14.8,25.6,28.956,66.361,0.3,0.3,28.395,69.94,0.8,0.8,3.0,12,Mùa khô
2023-12-16,28.633,33.3,24.4,68.458,0.6,0.6,3,14.5,24.8,28.996,66.278,0.6,0.6,28.556,68.44,1.2,1.2,3.0,12,Mùa khô
2023-12-17,28.746,34.2,23.7,68.458,0.2,0.2,1,13.0,26.3,28.75,67.361,0.8,0.8,28.679,67.726,1.1,1.1,3.0,12,Mùa khô
2023-12-18,27.983,33.5,23.7,72.75,4.0,4.0,3,14.8,30.6,28.454,69.889,4.8,4.8,28.677,67.923,5.1,5.1,4.0,12,Mùa khô
2023-12-19,28.329,33.9,23.4,68.542,0.4,0.4,3,14.8,27.0,28.353,69.917,4.6,4.6,28.651,68.185,5.5,5.5,5.0,12,Mùa khô
2023-12-20,27.792,33.8,23.6,65.375,9.3,9.3,3,16.0,28.8,28.035,68.889,13.7,13.7,28.548,67.708,14.5,14.5,5.0,12,Mùa khô
2023-12-21,28.85,34.4,25.1,55.958,0.0,0.0,3,23.6,38.5,28.324,63.292,9.7,9.7,28.458,66.387,14.5,14.5,5.0,12,Mùa khô
2023-12-22,27.496,32.5,24.2,58.667,1.0,1.0,3,25.3,41.8,28.046,60.0,10.3,10.3,28.261,65.458,15.5,15.5,6.0,12,Mùa khô
2023-12-23,27.225,33.1,24.2,57.042,0.0,0.0,3,23.4,38.5,27.857,57.222,1.0,1.0,28.06,63.827,14.9,14.9,5.0,12,Mùa khô
2023-12-24,27.338,32.3,24.8,62.5,0.0,0.0,3,16.3,30.6,27.353,59.403,1.0,1.0,27.859,62.976,14.7,14.7,4.0,12,Mùa khô
2023-12-25,27.217,32.3,23.1,60.083,0.0,0.0,3,15.1,27.4,27.26,59.875,0.0,0.0,27.749,61.167,10.7,10.7,3.0,12,Mùa khô
2023-12-26,27.071,32.3,22.0,61.333,0.0,0.0,3,11.4,22.3,27.208,61.306,0.0,0.0,27.57,60.137,10.3,10.3,2.0,12,Mùa khô
2023-12-27,27.521,32.7,22.6,67.375,0.2,0.2,3,10.6,20.5,27.269,62.931,0.2,0.2,27.531,60.423,1.2,1.2,2.0,12,Mùa khô
2023-12-28,28.262,33.8,23.6,73.333,0.8,0.8,0,12.1,28.1,27.618,67.347,1.0,1.0,27.447,62.905,2.0,2.0,3.0,12,Mùa khô
2023-12-29,28.442,33.4,24.6,75.875,0.2,0.2,1,10.4,26.3,28.075,72.194,1.2,1.2,27.582,65.363,1.2,1.2,3.0,12,Mùa khô
2023-12-30,28.654,33.3,24.5,72.75,0.1,0.1,0,12.6,20.9,28.453,73.986,1.1,1.1,27.786,67.607,1.3,1.3,4.0,12,Mùa khô
2023-12-31,28.338,33.6,24.2,72.125,0.3,0.3,3,16.1,26.6,28.478,73.583,0.6,0.6,27.929,68.982,1.6,1.6,5.0,12,Mùa khô
2024-01-01,28.117,33.4,24.0,72.417,0.0,0.0,3,14.7,24.1,28.369,72.431,0.4,0.4,28.058,70.744,1.6,1.6,5.0,1,Mùa khô
2024-01-02,28.129,33.3,23.5,73.208,0.1,0.1,3,15.6,25.2,28.194,72.583,0.4,0.4,28.209,72.44,1.7,1.7,6.0,1,Mùa khô
2024-01-03,28.246,33.4,24.2,71.708,0.2,0.2,1,15.4,24.8,28.164,72.444,0.3,0.3,28.312,73.06,1.7,1.7,6.0,1,Mùa khô
2024-01-04,27.842,33.5,23.4,67.417,0.0,0.0,0,15.5,27.0,28.072,70.778,0.3,0.3,28.252,72.214,0.9,0.9,5.0,1,Mùa khô
2024-01-05,27.475,32.8,23.3,70.125,0.0,0.0,3,13.6,22.3,27.854,69.75,0.2,0.2,28.114,71.393,0.7,0.7,4.0,1,Mùa khô
2024-01-06,27.946,33.6,23.1,70.417,0.6,0.6,3,11.6,22.7,27.754,69.319,0.6,0.6,28.013,71.06,1.2,1.2,4.0,1,Mùa khô
2024-01-07,28.033,33.0,24.2,74.708,0.0,0.0,3,15.2,24.8,27.818,71.75,0.6,0.6,27.97,71.429,0.9,0.9,3.0,1,Mùa khô
2024-01-08,27.483,31.2,23.8,72.583,0.6,0.6,3,9.5,16.6,27.821,72.569,1.2,1.2,27.879,71.452,1.5,1.5,4.0,1,Mùa khô
2024-01-09,27.917,32.8,23.8,70.875,0.1,0.1,3,11.7,22.3,27.811,72.722,0.7,0.7,27.849,71.119,1.5,1.5,4.0,1,Mùa khô
2024-01-10,27.95,33.5,23.6,69.917,0.0,0.0,3,15.6,24.1,27.783,71.125,0.7,0.7,27.807,70.863,1.3,1.3,3.0,1,Mùa khô
2024-01-11,27.871,33.5,23.6,69.667,0.1,0.1,3,16.1,27.4,27.912,70.153,0.2,0.2,27.811,71.185,1.4,1.4,4.0,1,Mùa khô
2024-01-12,26.921,32.9,22.5,70.542,0.0,0.0,3,18.6,31.0,27.581,70.042,0.1,0.1,27.732,71.244,1.4,1.4,4.0,1,Mùa khô
2024-01-13,26.783,32.0,22.1,68.5,0.0,0.0,3,13.5,25.2,27.192,69.569,0.1,0.1,27.565,70.97,0.8,0.8,3.0,1,Mùa khô
2024-01-14,26.7,32.2,21.8,65.333,0.0,0.0,3,12.2,20.5,26.801,68.125,0.0,0.0,27.375,69.631,0.8,0.8,3.0,1,Mùa khô
2024-01-15,27.229,33.0,21.9,65.583,0.0,0.0,3,11.9,20.5,26.904,66.472,0.0,0.0,27.339,68.631,0.2,0.2,2.0,1,Mùa khô
2024-01-16,27.754,33.2,22.9,64.125,0.0,0.0,3,14.8,24.8,27.228,65.014,0.0,0.0,27.315,67.667,0.1,0.1,1.0,1,Mùa khô
2024-01-17,28.162,33.1,24.0,62.875,0.0,0.0,3,13.7,24.5,27.715,64.194,0.0,0.0,27.346,66.661,0.1,0.1,1.0,1,Mùa khô
