disease_id,disease_name,positive_fit_queries,n_estimators_locked,support_tier,model_complexity_flag,weather_importance,seasonal_importance,demographic_importance,weather_current_importance,weather_3d_importance,weather_7d_importance,model_path,model_sha256,model_bytes,manifest_index,top_feature_group,shap_additivity_max_abs_error,top_10_features,primary_example_warning
24,Nhiễm khuẩn khác lây truyền qua đường tình dục - Other infection with a predominantly sexual mode of transmission,14,20,LOW,NORMAL_MODEL,0.3484576883657762,0.5127930785991887,0.13874923303503514,0.0119696005705896,0.03843238762497728,0.2980557001702093,models/disease_24.txt,cfd713e666067518bcb03c93aa22a72093faaa6cacd6128e7fa7890144ad8a7e,18768,12,SEASONAL_CALENDAR,2.6645352591003757e-15,"[{""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.16455025789503466, ""normalized_importance"": 0.4912637676977013}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.052312846098499066, ""normalized_importance"": 0.15617967545047604}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04069439656141853, ""normalized_importance"": 0.1214928668887252}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.0362905154785932, ""normalized_importance"": 0.10834510740832703}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.010183952169715975, ""normalized_importance"": 0.0304041256267081}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.007211306621989871, ""normalized_importance"": 0.021529310901487363}, {""feature"": ""temperature_mean_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.006361108045655461, ""normalized_importance"": 0.018991048359427457}, {""feature"": ""wind_speed_max_3d"", ""human_label"": ""Gió — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.00442783102532731, ""normalized_importance"": 0.013219261884224055}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0034719727785384505, ""normalized_importance"": 0.010365553055630455}, {""feature"": ""temperature_mean_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.0021225496631695124, ""normalized_importance"": 0.006336858768822422}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
64,U ác tụy - Malignant neoplasm of pancreas,136,1,MODERATE,VERY_SIMPLE_MODEL,0.34016736349310306,0.12296648256520674,0.5368661539416901,0.0,0.0,0.34016736349310306,models/disease_64.txt,516fecfacf5a8d36b5936e7d00b351da0e366946decc131e65aa28c38a8007de,6000,31,DEMOGRAPHIC,8.881784197001252e-16,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.04474326959815003, ""normalized_importance"": 0.3222198049062569}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.029805677108969378, ""normalized_importance"": 0.21464634903543323}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.02560440613858989, ""normalized_importance"": 0.18439078826412178}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.011770966740587903, ""normalized_importance"": 0.08476891923130919}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.010837767501985649, ""normalized_importance"": 0.07804846095229424}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.009860085095516877, ""normalized_importance"": 0.07100765599767213}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.006237292432806163, ""normalized_importance"": 0.0449180216129125}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""season"", ""human_label"": ""Mùa mưa / mùa khô"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""weather_code_current"", ""human_label"": ""Trạng thái thời tiết — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
53,Bệnh giun sán khác - Other Helminthiases,172,1,MODERATE,VERY_SIMPLE_MODEL,0.3145821779270285,0.2628236542036573,0.4225941678693142,0.0,0.034521478254456985,0.28006069967257147,models/disease_53.txt,427fa377df5eaa2b7901bf70ad601c38b80571640480ab93f34226c7fd1e236b,6765,25,DEMOGRAPHIC,1.7763568394002505e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.03862740112000519, ""normalized_importance"": 0.40301752152047}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.015961929769572406, ""normalized_importance"": 0.16653818760499653}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.014524270926700354, ""normalized_importance"": 0.15153842870725884}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.009228525167594785, ""normalized_importance"": 0.09628546659866073}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.005069247767433718, ""normalized_importance"": 0.05288980392072617}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0046926346915357985, ""normalized_importance"": 0.04896042570682473}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0025563941626065346, ""normalized_importance"": 0.02667204133776175}, {""feature"": ""humidity_min_3d"", ""human_label"": ""Độ ẩm — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.0025548358126489664, ""normalized_importance"": 0.02665578235270579}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.0018763327416842389, ""normalized_importance"": 0.019576646348844207}, {""feature"": ""rain_days_3d"", ""human_label"": ""Lượng mưa — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.0007538912688923679, ""normalized_importance"": 0.007865695901751193}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
62,"U ác chỗ nối trực tràng sigma, trực tràng, hậu môn và ống hậu môn - Malignant neoplasm of rectosigmoid function, rectum, anus and anal canal",84,33,LOW,NORMAL_MODEL,0.3035790056719501,0.4322245200082299,0.26419647431982013,0.009115894143596953,0.08337558655970012,0.21108752496865305,models/disease_62.txt,7e9748447461861284f14f2504831785f424c28b230633f9e0533bc5a8c67cbf,39471,29,SEASONAL_CALENDAR,5.329070518200751e-15,"[{""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.5005986871782514, ""normalized_importance"": 0.35785901052655883}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.35744433741384996, ""normalized_importance"": 0.25552339664785095}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.11965815673623272, ""normalized_importance"": 0.08553907684502711}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0686974693611097, ""normalized_importance"": 0.04910921470813111}, {""feature"": ""temperature_mean_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.05617430118748605, ""normalized_importance"": 0.0401568768653535}, {""feature"": ""rain_days_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.043529145919056836, ""normalized_importance"": 0.031117335076256736}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.03533030504951532, ""normalized_importance"": 0.025256294773539967}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.02892097993495928, ""normalized_importance"": 0.02067451139618696}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.020943644249189514, ""normalized_importance"": 0.014971816746228234}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.01633707037651293, ""normalized_importance"": 0.011678751841712121}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
126,Cơn thiếu máu não thoáng qua và các hội chứng tương tự - Transient cerebral ischaemic attacks and related syndromes,126,1,MODERATE,VERY_SIMPLE_MODEL,0.30084053158566965,0.3386164812559025,0.36054298715842775,0.0,0.08875521142913922,0.21208532015653042,models/disease_126.txt,dfec47104634bdf7e9ca889de6dfaa698f50cb793e9c17eaa25471bda029fce1,6103,79,DEMOGRAPHIC,8.881784197001252e-16,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.049421249102919854, ""normalized_importance"": 0.36054298715842775}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.03913983603346335, ""normalized_importance"": 0.28553696348322805}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.01774209048392815, ""normalized_importance"": 0.12943392604645118}, {""feature"": ""temperature_max_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.012166076083721925, ""normalized_importance"": 0.08875521142913922}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.011329398386614403, ""normalized_importance"": 0.08265139411007924}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.007275848272021747, ""normalized_importance"": 0.053079517772674445}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""season"", ""human_label"": ""Mùa mưa / mùa khô"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""weather_code_current"", ""human_label"": ""Trạng thái thời tiết — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
65,Các u khác cơ quan tiêu hoá - Other malignant neoplasms of digestive organs,164,2,MODERATE,VERY_SIMPLE_MODEL,0.29926010062347835,0.09102577758702318,0.6097141217894986,0.0,0.003351082046936587,0.2959090185765418,models/disease_65.txt,3225b9b786c86ff897afb95efc5637fb66c74ceac6da2206e520ee5c00eca16b,7006,32,DEMOGRAPHIC,1.7763568394002505e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.09126677482955421, ""normalized_importance"": 0.34801477004397147}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07714894572485954, ""normalized_importance"": 0.2941812357861202}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.06863058083937511, ""normalized_importance"": 0.26169935174552705}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.015508095987144456, ""normalized_importance"": 0.059134843636856886}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.008363388391723323, ""normalized_importance"": 0.03189093395016629}, {""feature"": ""temperature_max_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.0008788203172367658, ""normalized_importance"": 0.003351082046936587}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0004531105471985019, ""normalized_importance"": 0.0017277827904215747}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""season"", ""human_label"": ""Mùa mưa / mùa khô"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""weather_code_current"", ""human_label"": ""Trạng thái thời tiết — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
249,Các tổn thương hô hấp đặc hiệu khác của thời kỳ chu sinh - Other respiratory disorders originating in the perinatal period,187,37,MODERATE,NORMAL_MODEL,0.2968382651568196,0.1928584433303355,0.5103032915128449,0.02077430932164072,0.0887321224077733,0.1873318334274056,models/disease_249.txt,62089fdaf09077d74bf7c07e779f450e524f202fdebb1de9373c23efdb6abd31,49645,173,DEMOGRAPHIC,5.88418203051333e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.7770061409182131, ""normalized_importance"": 0.4975740466815435}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.13690131850998644, ""normalized_importance"": 0.08766795969791819}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.13051107480693724, ""normalized_importance"": 0.08357581775570654}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.08349322676184834, ""normalized_importance"": 0.05346683960734038}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05800006090940714, ""normalized_importance"": 0.03714169489106704}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04427841615410993, ""normalized_importance"": 0.02835471889631944}, {""feature"": ""temperature_max_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.0336793237929765, ""normalized_importance"": 0.021567342324175058}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.027755028041904953, ""normalized_importance"": 0.01777358104564068}, {""feature"": ""temperature_min_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.024401895177062944, ""normalized_importance"": 0.015626324028278273}, {""feature"": ""rain_days_3d"", ""human_label"": ""Lượng mưa — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.02348551490084067, ""normalized_importance"": 0.015039498495856821}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
60,U ác dạ dày - Malignant neoplasm of stomach,14,20,LOW,NORMAL_MODEL,0.2938468979048652,0.583106515523083,0.12304658657205182,0.021923584288742224,0.0893523227343122,0.18257099088181072,models/disease_60.txt,9cd51691ef4578b3657054d5dc929103f800ba6991fb6e9e345dac01270d762c,20198,28,SEASONAL_CALENDAR,4.440892098500626e-15,"[{""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.22604213422182437, ""normalized_importance"": 0.4253485121759568}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.08383702950959526, ""normalized_importance"": 0.15775800334712625}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.05201718516295141, ""normalized_importance"": 0.09788189442119692}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04595387466417198, ""normalized_importance"": 0.08647242817989081}, {""feature"": ""humidity_mean_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.01812211306105866, ""normalized_importance"": 0.03410078326566051}, {""feature"": ""rain_max_daily_3d"", ""human_label"": ""Lượng mưa — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.0166022603328199, ""normalized_importance"": 0.031240842578458713}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.013373223504920415, ""normalized_importance"": 0.025164692150854897}, {""feature"": ""temperature_mean_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.012931542897685009, ""normalized_importance"": 0.024333571927223532}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.011760344218015346, ""normalized_importance"": 0.022129701318874633}, {""feature"": ""humidity_mean_3d"", ""human_label"": ""Độ ẩm — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.010113593142943396, ""normalized_importance"": 0.019030973189637285}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
306,Người có nguy cơ liên quan đến bệnh truyền nhiễm - Other persons with potential health hazards related to communicable diseases,35,16,LOW,NORMAL_MODEL,0.2756648507494302,0.5820646434453518,0.14227050580521786,0.018017306632781057,0.02686661008202004,0.2307809340346291,models/disease_306.txt,8c210fe821c588823c0857b7b1d02694bcae166a37092c5adb998cb137b2664d,21256,217,SEASONAL_CALENDAR,7.993605777301127e-15,"[{""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.26721092784458905, ""normalized_importance"": 0.44182724596658535}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0848136131053485, ""normalized_importance"": 0.14023739747876646}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.05412595790132538, ""normalized_importance"": 0.08949605133198218}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04777129646394727, ""normalized_importance"": 0.07898876188624597}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.03191725063363754, ""normalized_importance"": 0.052774454473235664}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.030595116698650476, ""normalized_importance"": 0.05058833581406898}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.022228337702930215, ""normalized_importance"": 0.036754055340928474}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.013878697543539278, ""normalized_importance"": 0.02294811354733052}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.010638207261068304, ""normalized_importance"": 0.017590035909434153}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.007391418648022528, ""normalized_importance"": 0.012221544123903558}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
292,"Tai nạn chết đuối, chết chìm - Accident drowning and submersion",94,1,LOW,VERY_SIMPLE_MODEL,0.2752274086823787,0.38552240560358614,0.3392501857140352,0.10345343735220583,0.030746937502367042,0.14102703382780585,models/disease_292.txt,97d4969fb86edc778e66e3e0f467f213e8235ac850839876217526c14e69e7f0,6330,211,SEASONAL_CALENDAR,1.7763568394002505e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.04574088069143432, ""normalized_importance"": 0.3229582337539402}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.02586146713456098, ""normalized_importance"": 0.18259757183965766}, {""feature"": ""precipitation_sum_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.016168942256773712, ""normalized_importance"": 0.11416249433725849}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.016047539330894867, ""normalized_importance"": 0.11330531638349568}, {""feature"": ""temperature_max_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.014652208367758601, ""normalized_importance"": 0.10345343735220583}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.01269289717272083, ""normalized_importance"": 0.0896195173804328}, {""feature"": ""wind_speed_max_3d"", ""human_label"": ""Gió — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.004354717895176127, ""normalized_importance"": 0.030746937502367042}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0038048501856858446, ""normalized_importance"": 0.02686453949054735}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.002307444594848301, ""normalized_importance"": 0.01629195196009497}, {""feature"": ""season"", ""human_label"": ""Mùa mưa / mùa khô"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
