disease_id,disease_name,top_10_features,top_feature_group,weather_importance,seasonal_importance,demographic_importance,weather_current_importance,weather_3d_importance,weather_7d_importance,shap_additivity_max_abs_error
19,Giang mai bẩm sinh - Congenital syphilis,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.03338635429719401, ""normalized_importance"": 0.42860233277454335}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.012202391565779644, ""normalized_importance"": 0.1566500326440592}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.006949793551805661, ""normalized_importance"": 0.08921901750907055}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.005364555708709521, ""normalized_importance"": 0.06886828883994493}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.004979214659397895, ""normalized_importance"": 0.06392141530057696}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0040107141219283176, ""normalized_importance"": 0.051488144331313115}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.003673892866989979, ""normalized_importance"": 0.0471641509324066}, {""feature"": ""wind_speed_mean_3d"", ""human_label"": ""Gió — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.00289503830285885, ""normalized_importance"": 0.03716548860146865}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0020539912007411123, ""normalized_importance"": 0.02636842023239463}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0016450094828152323, ""normalized_importance"": 0.02111805606250667}]",DEMOGRAPHIC,0.21444305083934337,0.20030458374205412,0.5852523654186026,0.0,0.03716548860146865,0.17727756223787472,1.7763568394002505e-15
20,"Giang mai sớm (Giang mai I, II và kín) - Early syphilis","[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.847698621351409, ""normalized_importance"": 0.6448547868487671}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.07430738055388782, ""normalized_importance"": 0.05652654002430377}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.06626239593126915, ""normalized_importance"": 0.05040662108925836}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.0421287755777972, ""normalized_importance"": 0.03204787870494606}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04193217003413491, ""normalized_importance"": 0.03189831844525198}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.036210302318105576, ""normalized_importance"": 0.027545623167165217}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.035937457240602134, ""normalized_importance"": 0.02733806655463266}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.034632648912329575, ""normalized_importance"": 0.02634548278109141}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.031577623364410036, ""normalized_importance"": 0.024021487201883643}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.016087031417972877, ""normalized_importance"": 0.012237603028689974}]",DEMOGRAPHIC,0.1898186905516333,0.13327864389465355,0.6769026655537131,0.006182258444761311,0.03290608607427482,0.1507303460325972,4.440892098500626e-15
24,Nhiễm khuẩn khác lây truyền qua đường tình dục - Other infection with a predominantly sexual mode of transmission,"[{""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.16455025789503466, ""normalized_importance"": 0.4912637676977013}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.052312846098499066, ""normalized_importance"": 0.15617967545047604}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04069439656141853, ""normalized_importance"": 0.1214928668887252}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.0362905154785932, ""normalized_importance"": 0.10834510740832703}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.010183952169715975, ""normalized_importance"": 0.0304041256267081}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.007211306621989871, ""normalized_importance"": 0.021529310901487363}, {""feature"": ""temperature_mean_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.006361108045655461, ""normalized_importance"": 0.018991048359427457}, {""feature"": ""wind_speed_max_3d"", ""human_label"": ""Gió — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.00442783102532731, ""normalized_importance"": 0.013219261884224055}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0034719727785384505, ""normalized_importance"": 0.010365553055630455}, {""feature"": ""temperature_mean_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.0021225496631695124, ""normalized_importance"": 0.006336858768822422}]",SEASONAL_CALENDAR,0.3484576883657762,0.5127930785991887,0.13874923303503514,0.0119696005705896,0.03843238762497728,0.2980557001702093,2.6645352591003757e-15
27,Sốt Rickettsia - Typhus fever,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.061547689057887, ""normalized_importance"": 0.6898998570205892}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07170327137324761, ""normalized_importance"": 0.04659995700448885}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.056780289176149155, ""normalized_importance"": 0.03690151067916544}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04213133655885165, ""normalized_importance"": 0.02738115618134332}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0377419587060529, ""normalized_importance"": 0.024528499457326783}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.03503636457751994, ""normalized_importance"": 0.022770133797761157}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.03192074740493742, ""normalized_importance"": 0.020745294156498124}, {""feature"": ""temperature_min_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.031108291968711534, ""normalized_importance"": 0.020217279357855125}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.030397094478820805, ""normalized_importance"": 0.019755072099861406}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.022303042669183284, ""normalized_importance"": 0.0144947477227795}]",DEMOGRAPHIC,0.20992813224612472,0.07740187693552497,0.7126699908183504,0.010277815053202797,0.037946282348079244,0.1617040348448427,3.1086244689504383e-15
30,Viêm não Virut - Viral encephalitis,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.3588148871534831, ""normalized_importance"": 0.43790801178793176}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0881726825315044, ""normalized_importance"": 0.10760847858819055}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.08737613563143004, ""normalized_importance"": 0.10663634983379414}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05264276841030932, ""normalized_importance"": 0.06424674915929647}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.052427975353178766, ""normalized_importance"": 0.06398460953253772}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03008501410465682, ""normalized_importance"": 0.03671661679284442}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.02707252890695973, ""normalized_importance"": 0.033040093185004754}, {""feature"": ""humidity_mean_current"", ""human_label"": ""Độ ẩm — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.019752887284386986, ""normalized_importance"": 0.024106991954536736}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.014023609481101528, ""normalized_importance"": 0.01711481648567364}, {""feature"": ""temperature_min_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.012904959442922363, ""normalized_importance"": 0.015749583794266407}]",DEMOGRAPHIC,0.3105369393752582,0.24728492160698945,0.44217813901775244,0.024106991954536736,0.04362535692661907,0.2428045904941024,3.1086244689504383e-15
32,Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.8482671354350402, ""normalized_importance"": 0.5568856106588638}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.5080173125595598, ""normalized_importance"": 0.15306636465373027}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.22218987897135953, ""normalized_importance"": 0.06694613785039268}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.18880867884420624, ""normalized_importance"": 0.05688833307697179}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06784802435833773, ""normalized_importance"": 0.02044270968866033}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.06064291812385095, ""normalized_importance"": 0.01827180056609471}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05640511885642291, ""normalized_importance"": 0.016994945403956113}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05361933216549096, ""normalized_importance"": 0.01615558377013048}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.037452803197822966, ""normalized_importance"": 0.011284584776646284}, {""feature"": ""temperature_min_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.030659743957410706, ""normalized_importance"": 0.009237826020397341}]",DEMOGRAPHIC,0.25290197267857506,0.18271872959470903,0.5643792977267159,0.013643266794551022,0.03406614543410132,0.20519256044992273,6.217248937900877e-15
33,Nhiễm virut Héc-pét - Herpesviral infections,"[{""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.04736440687451265, ""normalized_importance"": 0.31115800113383607}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.03260828335329257, ""normalized_importance"": 0.21421841712275547}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.017760355769769486, ""normalized_importance"": 0.11667573111151996}, {""feature"": ""temperature_max_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.013764469189125182, ""normalized_importance"": 0.09042496258643445}, {""feature"": ""precipitation_sum_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.00915645423932883, ""normalized_importance"": 0.060152848659784125}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.007709795879824389, ""normalized_importance"": 0.05064910200336433}, {""feature"": ""temperature_min_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.007149857458715346, ""normalized_importance"": 0.04697061574401077}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.006393884527276029, ""normalized_importance"": 0.0420042909913087}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.005995863082470198, ""normalized_importance"": 0.03938950986457981}, {""feature"": ""temperature_mean_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.0025510274712947727, ""normalized_importance"": 0.016758841948736072}]",SEASONAL_CALENDAR,0.423974479740044,0.5253764182565915,0.05064910200336433,0.10718380453517053,0.05856829457768089,0.2582223806271926,2.6645352591003757e-15
34,Thuỷ đậu và zôna - Varicella and Zoster,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.6904181587709833, ""normalized_importance"": 0.6019052450534723}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.05685324858743241, ""normalized_importance"": 0.04956455459401611}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.048991927366349115, ""normalized_importance"": 0.04271106962131022}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04489318733503953, ""normalized_importance"": 0.03913779581381436}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.039239929404527765, ""normalized_importance"": 0.03420929624179792}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.03336471915476443, ""normalized_importance"": 0.029087299057628413}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.02838089752515069, ""normalized_importance"": 0.024742412786654032}, {""feature"": ""season"", ""human_label"": ""Mùa mưa / mùa khô"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.02690124823148428, ""normalized_importance"": 0.02345245733084323}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.023446327397037142, ""normalized_importance"": 0.020440463881539927}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.01984032059275662, ""normalized_importance"": 0.017296753969479346}]",DEMOGRAPHIC,0.2741549883910847,0.07437521196142685,0.6514697996474884,0.018155962360333292,0.03648207254618067,0.21951695348457076,2.4424906541753444e-15
37,Viêm gan B cấp - Acute hepatitis B,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.34025227203769265, ""normalized_importance"": 0.22286849194766406}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.2209583668678579, ""normalized_importance"": 0.1447298432781749}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.20717229270191592, ""normalized_importance"": 0.13569983286607168}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.19559972122279373, ""normalized_importance"": 0.12811968788110947}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.1302242081227867, ""normalized_importance"": 0.08529810162792713}, {""feature"": ""temperature_mean_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.0925312938921645, ""normalized_importance"": 0.06060888235723019}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07513768248200217, ""normalized_importance"": 0.04921590055202089}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07175938746755181, ""normalized_importance"": 0.047003085011610754}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03334575150366437, ""normalized_importance"": 0.02184178611351037}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.02777477235392479, ""normalized_importance"": 0.018192741496295302}]",DEMOGRAPHIC,0.42801388567722753,0.21341778950903662,0.35856832481373574,0.01672327494611815,0.08449006464587758,0.3268005460852318,5.329070518200751e-15
38,Viêm gan virut khác - Other viral hepatitis,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.15901561818932858, ""normalized_importance"": 0.44933421081726566}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04634642175536934, ""normalized_importance"": 0.1309621852292405}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.027881985702421206, ""normalized_importance"": 0.07878678952591389}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.026447999797083132, ""normalized_importance"": 0.0747347414790925}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.01878961203644326, ""normalized_importance"": 0.05309425320666029}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.01811716529546743, ""normalized_importance"": 0.05119410447212992}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.01595026991916653, ""normalized_importance"": 0.04507105671794971}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.012276681972771751, ""normalized_importance"": 0.03469051196670531}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.01050128034236062, ""normalized_importance"": 0.029673717392887735}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.007787035659843282, ""normalized_importance"": 0.022004011698118848}]",WEATHER_7D,0.4835907207666657,0.06707506841606856,0.44933421081726566,0.0,0.010015609011224884,0.4735751117554408,1.7763568394002505e-15
